year,country,nemomod_entc_residual_capacity_pp_biomass_gw,nemomod_entc_residual_capacity_pp_coal_gw,nemomod_entc_residual_capacity_pp_gas_gw,nemomod_entc_residual_capacity_pp_geothermal_gw,nemomod_entc_residual_capacity_pp_hydropower_gw,nemomod_entc_residual_capacity_pp_nuclear_gw,nemomod_entc_residual_capacity_pp_oil_gw,nemomod_entc_residual_capacity_pp_solar_gw,nemomod_entc_residual_capacity_pp_waste_incineration_gw,nemomod_entc_residual_capacity_pp_wind_gw
1943,argentina,0.0,0.0,0.0,0.0,0.0108,0.0,0.005052,0.0,0.0,0.0
1944,argentina,0.0,0.0,0.0,0.0,0.0368,0.0,0.005052,0.0,0.0,0.0
1945,argentina,0.0,0.0,0.0,0.0,0.0368,0.0,0.005052,0.0,0.0,0.0
1946,argentina,0.0,0.0,0.0,0.0,0.0368,0.0,0.005052,0.0,0.0,0.0
1947,argentina,0.0,0.0,0.0,0.0,0.0368,0.0,0.005052,0.0,0.0,0.0
1948,argentina,0.0,0.0,0.0,0.0,0.0368,0.0,0.005052,0.0,0.0,0.0
1949,argentina,0.0,0.0,0.0,0.0,0.0368,0.0,0.005052,0.0,0.0,0.0
1950,argentina,0.0,0.0,0.0,0.0,0.0428,0.0,0.005052,0.0,0.0,0.0
1951,argentina,0.0,0.0,0.0,0.0,0.0428,0.0,0.005052,0.0,0.0,0.0
1952,argentina,0.0,0.0,0.0,0.0,0.0428,0.0,0.005052,0.0,0.0,0.0
1953,argentina,0.0,0.0,0.0,0.0,0.06008,0.0,0.005052,0.0,0.0,0.0
1954,argentina,0.0,0.0,0.0,0.0,0.06586,0.0,0.005052,0.0,0.0,0.0
1955,argentina,0.0,0.0,0.0,0.0,0.06586,0.0,0.011052,0.0,0.0,0.0
1956,argentina,0.0,0.0,0.0,0.0,0.08986,0.0,0.011052,0.0,0.0,0.0
1957,argentina,0.0,0.0,0.0,0.0,0.22313999999999998,0.0,0.011052,0.0,0.0,0.0
1958,argentina,0.0,0.0,0.0,0.0,0.24364,0.0,0.011052,0.0,0.0,0.0
1959,argentina,0.0,0.0,0.0,0.0,0.24364,0.0,0.011052,0.0,0.0,0.0
1960,argentina,0.0,0.0,0.0,0.0,0.24364,0.0,0.011052,0.0,0.0,0.0
1961,argentina,0.0,0.0,0.0,0.0,0.24364,0.0,0.011052,0.0,0.0,0.0
1962,argentina,0.0,0.226,0.0,0.0,0.25683999999999996,0.0,0.011052,0.0,0.0,0.0
1963,argentina,0.0,0.226,0.0,0.0,0.32454,0.0,0.011052,0.0,0.0,0.0
1964,argentina,0.0,0.226,0.0,0.0,0.32454,0.0,0.011052,0.0,0.0,0.0
1965,argentina,0.0,1.459,0.0,0.0,0.34694,0.0,0.011052,0.0,0.0,0.0
1966,argentina,0.0,1.4722000000000002,0.0,0.0,0.39934,0.0,0.011052,0.0,0.0,0.0
1967,argentina,0.0,1.4722000000000002,0.07012,0.0,0.41853999999999997,0.0,0.011052,0.0,0.0,0.0
1968,argentina,0.0,1.6782000000000001,0.10412,0.0,0.5516599999999999,0.0,0.011052,0.0,0.0,0.0
1969,argentina,0.0,1.6782000000000001,0.31015,0.0,0.5516599999999999,0.0,0.011052,0.0,0.0,0.0
1970,argentina,0.0,1.6782000000000001,0.31015,0.0,0.55826,0.0,0.011052,0.0,0.0,0.0
1971,argentina,0.0,1.8942,0.35814999999999997,0.0,0.57526,0.0,0.026052,0.0,0.0,0.0
1972,argentina,0.0,1.8942,0.35814999999999997,0.0,0.63826,0.0,0.026052,0.0,0.0,0.0
1973,argentina,0.0,1.8942,0.35814999999999997,0.0,0.63826,0.0,0.026052,0.0,0.0,0.0
1974,argentina,0.0,1.8942,0.39372,0.0,0.63826,0.37,0.031152000000000003,0.0,0.0,0.0
1975,argentina,0.0,1.8942,0.39372,0.0,1.83826,0.37,0.031152000000000003,0.0,0.0,0.0
1976,argentina,0.0,1.8942,0.39372,0.0,1.8572600000000001,0.37,0.031152000000000003,0.0,0.0,0.0
1977,argentina,0.0,1.8942,0.39372,0.0,1.98526,0.37,0.031152000000000003,0.0,0.0,0.0
1978,argentina,0.0,1.8942,1.00072,0.0,2.5892600000000003,0.37,0.031152000000000003,0.0,0.0,0.0
1979,argentina,0.0,1.8942,1.01772,0.0,3.0612600000000003,0.37,0.031152000000000003,0.0,0.0,0.0
1980,argentina,0.0,1.8942,1.01772,0.0,4.00626,0.37,0.031152000000000003,0.0,0.0,0.0
1981,argentina,0.0,1.8942,1.15772,0.0,4.05126,0.37,0.031152000000000003,0.0,0.0,0.0
1982,argentina,0.0,1.8942,1.20752,0.0,4.18126,0.37,0.032872,0.0,0.0,0.0
1983,argentina,0.0,3.8764000000000003,1.52852,0.0,4.40526,0.37,0.02782,0.0,0.0,0.0
1984,argentina,0.0,3.8764000000000003,1.65852,0.0,4.40526,1.018,0.06781999999999999,0.0,0.0,0.0
1985,argentina,0.0,3.8764000000000003,1.65852,0.0,4.40526,1.018,0.095556,0.0,0.0,0.0
1986,argentina,0.0,3.8764000000000003,1.70052,0.0,5.15526,1.018,0.095556,0.0,0.0,0.0
1987,argentina,0.0,3.8764000000000003,1.86507,0.0,6.20526,1.018,0.09973800000000001,0.0,0.0,0.0
1988,argentina,0.0,3.8764000000000003,3.6640300000000003,0.0,6.20526,1.018,0.103116,0.0,0.0,0.0
1989,argentina,0.0,3.8764000000000003,3.77033,0.0,6.21966,1.018,0.107116,0.0,0.0,0.0
1990,argentina,0.0,4.4963999999999995,3.91135,0.0,6.21966,1.018,0.107116,0.0,0.0,0.0
1991,argentina,0.0,4.4963999999999995,3.91135,0.0,6.34586,1.018,0.107116,0.0,0.0,0.0
1992,argentina,0.0,4.4963999999999995,3.84123,0.0,6.38786,1.018,0.122802,0.0,0.0,0.0
1993,argentina,0.0,4.8574,4.8061300000000005,0.0,7.78786,1.018,0.122802,0.0,0.0,0.0
1994,argentina,0.0,4.8574,4.6001,0.0,7.78786,1.018,0.157442,0.0,0.0,0.0
1995,argentina,0.0,4.8574,4.8501,0.0,9.34416,1.018,0.15144200000000002,0.0,0.0,0.0
1996,argentina,0.0,4.8574,4.8021,0.0,9.40416,1.018,0.21586000000000002,0.0,0.0,0.0
1997,argentina,0.0,4.8574,6.1002,0.0,9.41471,1.018,0.23211,0.0,0.0,0.0
1998,argentina,0.0,4.8574,6.7378,0.0,9.41471,1.018,0.26533999999999996,0.0,0.0,0.0
1999,argentina,0.0,4.8574,9.15415,0.0,9.69971,1.018,0.270164,0.0,0.0,0.0
2000,argentina,0.0,4.8574,9.15415,0.0,9.69971,1.018,0.339392,0.0,0.0,0.0
2001,argentina,0.0,4.8574,10.12311,0.0,9.69971,1.018,0.394392,0.0,0.0,0.0
2002,argentina,0.0,4.8574,10.369110000000001,0.0,9.819709999999999,1.018,0.45855700000000005,0.0,0.0,0.0
2003,argentina,0.0,4.8574,10.05211,0.0,9.87041,1.018,0.479087,0.0,0.0,0.0
2004,argentina,0.0,4.8574,10.05848,0.0,9.87041,0.648,0.531991,0.0,0.0,0.0
2005,argentina,0.0,4.8574,10.05848,0.0,9.87041,0.648,0.589106,0.0,0.0,0.0
2006,argentina,0.0,4.8574,9.91848,0.0,9.87041,0.648,0.6662340000000001,0.0,0.0,0.0
2007,argentina,0.0,4.8574,9.868680000000001,0.0,9.87041,0.648,0.669614,0.0,0.0,0.0
2008,argentina,0.0,4.8574,11.28102,0.0,9.87041,0.648,0.732914,0.0,0.0,0.0
2009,argentina,0.0,4.8574,11.15102,0.0,9.99181,0.648,0.775514,0.0,0.0,0.0
2010,argentina,0.0,4.8574,11.659799999999999,0.0,9.99181,0.648,0.8081699999999999,0.0,0.0,0.0252
2011,argentina,0.0,4.8574,11.617799999999999,0.0,9.99181,0.648,0.83977,0.0012,0.0,0.10669999999999999
2012,argentina,0.0,4.631399999999999,11.54323,0.0,9.999709999999999,0.648,0.83977,0.08120000000000001,0.0,0.1091
2013,argentina,0.0,4.631399999999999,10.024270000000001,0.0,9.999709999999999,0.648,0.85277,0.1837,0.0,0.1109
2014,argentina,0.0,4.631399999999999,10.44197,0.0,9.999709999999999,0.745,0.907382,0.1837,0.0,0.12925999999999999
2015,argentina,0.0,3.3984,10.401950000000001,0.0,9.999709999999999,0.745,0.946482,0.2157,0.0,0.15806
2016,argentina,0.0,3.3851999999999998,10.401950000000001,0.0,9.999709999999999,0.745,0.973557,0.2157,0.0,0.20868
2017,argentina,0.0,3.3851999999999998,10.401950000000001,0.0,9.999709999999999,0.745,0.973557,0.5157,0.0,0.20868
2018,argentina,0.0,3.1792,9.45605,0.0,9.999709999999999,0.745,1.168137,0.5157,0.0,0.21168
2019,argentina,0.0,3.1792,9.45605,0.0,9.999709999999999,0.745,1.168137,0.5157,0.0,0.21168
2020,argentina,0.0,3.1792,9.20605,0.0,9.999709999999999,0.745,1.168137,0.5157,0.0,0.21168
2021,argentina,0.0,2.9632,9.20605,0.0,9.999709999999999,0.745,1.168137,0.5157,0.0,0.21168
2022,argentina,0.0,2.9632,7.90795,0.0,9.999709999999999,0.745,1.166417,0.5157,0.0,0.21168
2023,argentina,0.0,2.9632,7.2703500000000005,0.0,9.999709999999999,0.745,1.166417,0.5157,0.0,0.21168
2024,argentina,0.0,2.9632,4.81843,0.0,9.999709999999999,0.745,1.126417,0.5157,0.0,0.21168
2025,argentina,0.0,2.9632,4.81843,0.0,9.999709999999999,0.745,1.098681,0.5157,0.0,0.21168
2026,argentina,0.0,2.9632,3.84947,0.0,9.999709999999999,0.745,1.098681,0.5157,0.0,0.21168
2027,argentina,0.0,2.9632,3.60347,0.0,9.999709999999999,0.745,1.094499,0.5157,0.0,0.21168
2028,argentina,0.0,2.9632,3.31347,0.0,9.999709999999999,0.745,1.091121,0.5157,0.0,0.21168
2029,argentina,0.0,2.9632,3.2901,0.0,9.999709999999999,0.745,1.0871210000000002,0.5157,0.0,0.21168
2030,argentina,0.0,2.9632,3.2901,0.0,9.999709999999999,0.745,1.0871210000000002,0.5157,0.0,0.18648
2031,argentina,0.0,2.9632,3.2901,0.0,9.999709999999999,0.745,1.0871210000000002,0.5157,0.0,0.10498
2032,argentina,0.0,2.9632,3.2901,0.0,9.999709999999999,0.745,1.071435,0.5157,0.0,0.10258
2033,argentina,0.0,0.981,1.55676,0.0,9.999709999999999,0.745,1.071435,0.5157,0.0,0.10078000000000001
2034,argentina,0.0,0.981,1.55676,0.0,9.999709999999999,0.745,1.0367950000000001,0.5157,0.0,0.08242000000000001
2035,argentina,0.0,0.981,1.0479800000000001,0.0,9.999709999999999,0.745,1.0367950000000001,0.5157,0.0,0.05362000000000001
2036,argentina,0.0,0.981,1.0479800000000001,0.0,9.999709999999999,0.745,0.9723769999999999,0.5157,0.0,0.003
2037,argentina,0.0,0.981,0.9580000000000001,0.0,9.999709999999999,0.745,0.956127,0.5157,0.0,0.003
2038,argentina,0.0,0.981,0.678,0.0,9.999709999999999,0.745,0.922897,0.5157,0.0,0.0
2039,argentina,0.0,0.981,0.154,0.0,9.999709999999999,0.745,0.918073,0.5157,0.0,0.0
2040,argentina,0.0,0.361,0.053,0.0,9.999709999999999,0.745,0.8488450000000001,0.5157,0.0,0.0
2041,argentina,0.0,0.361,0.053,0.0,9.999709999999999,0.745,0.793845,0.5145,0.0,0.0
2042,argentina,0.0,0.361,0.053,0.0,9.999709999999999,0.745,0.72968,0.4345,0.0,0.0
2043,argentina,0.0,0.0,0.0,0.0,9.98891,0.745,0.70915,0.332,0.0,0.0
2044,argentina,0.0,0.0,0.0,0.0,9.96291,0.0,0.656246,0.332,0.0,0.0
2045,argentina,0.0,0.0,0.0,0.0,9.96291,0.0,0.599131,0.3,0.0,0.0
2046,argentina,0.0,0.0,0.0,0.0,9.96291,0.0,0.5220030000000001,0.3,0.0,0.0
2047,argentina,0.0,0.0,0.0,0.0,9.96291,0.0,0.5186230000000001,0.0,0.0,0.0
2048,argentina,0.0,0.0,0.0,0.0,9.96291,0.0,0.455323,0.0,0.0,0.0
2049,argentina,0.0,0.0,0.0,0.0,9.96291,0.0,0.412723,0.0,0.0,0.0
2050,argentina,0.0,0.0,0.0,0.0,9.95691,0.0,0.380067,0.0,0.0,0.0
2051,argentina,0.0,0.0,0.0,0.0,9.95691,0.0,0.333467,0.0,0.0,0.0
2052,argentina,0.0,0.0,0.0,0.0,9.95691,0.0,0.333467,0.0,0.0,0.0
2053,argentina,0.0,0.0,0.0,0.0,9.939630000000001,0.0,0.320467,0.0,0.0,0.0
2054,argentina,0.0,0.0,0.0,0.0,9.933850000000001,0.0,0.260755,0.0,0.0,0.0
2055,argentina,0.0,0.0,0.0,0.0,9.933850000000001,0.0,0.22165500000000002,0.0,0.0,0.0
1953,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1954,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1955,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1956,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1957,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1958,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1959,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1960,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1961,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1962,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1963,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1964,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1965,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1966,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1967,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1968,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1969,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1970,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1971,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1972,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1973,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1974,bolivia,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1975,bolivia,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
1976,bolivia,0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.0,0.0
1977,bolivia,0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.0,0.0
1978,bolivia,0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.0,0.0
1979,bolivia,0.0,0.0,0.0,0.0,0.1206,0.0,0.0,0.0,0.0,0.0
1980,bolivia,0.0,0.0,0.0,0.0,0.13019999999999998,0.0,0.0,0.0,0.0,0.0
1981,bolivia,0.0,0.0,0.0,0.0,0.13019999999999998,0.0,0.0,0.0,0.0,0.0
1982,bolivia,0.0,0.0,0.0,0.0,0.13019999999999998,0.0,0.0,0.0,0.0,0.0
1983,bolivia,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0
1984,bolivia,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0
1985,bolivia,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0
1986,bolivia,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0
1987,bolivia,0.0,0.0,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0
1988,bolivia,0.0,0.0,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0
1989,bolivia,0.0,0.0,0.12,0.0,0.327,0.0,0.0,0.0,0.0,0.0
1990,bolivia,0.0,0.0,0.12,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
1991,bolivia,0.0,0.0,0.12,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
1992,bolivia,0.0,0.0,0.12,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
1993,bolivia,0.0,0.0,0.12,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
1994,bolivia,0.0,0.0,0.12,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
1995,bolivia,0.0,0.0,0.12,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
1996,bolivia,0.0,0.0,0.12,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
1997,bolivia,0.0,0.0,0.12,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
1998,bolivia,0.0,0.0,0.12,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
1999,bolivia,0.0,0.0,0.47000000000000003,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2000,bolivia,0.0,0.0,0.47000000000000003,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2001,bolivia,0.0,0.0,0.4844,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2002,bolivia,0.0,0.0,0.4844,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2003,bolivia,0.0,0.0,0.5211,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2004,bolivia,0.0,0.0,0.5211,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2005,bolivia,0.0,0.0,0.716,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2006,bolivia,0.0,0.0,0.716,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2007,bolivia,0.0,0.0,0.716,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2008,bolivia,0.0,0.0,0.716,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2009,bolivia,0.0,0.0,0.79642,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2010,bolivia,0.0,0.0,0.79642,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2011,bolivia,0.0,0.0,0.79642,0.0,0.38910000000000006,0.0,0.0,0.0,0.0,0.0
2012,bolivia,0.0,0.0,0.9634199999999999,0.0,0.38910000000000006,0.0,0.0,0.05,0.0,0.0
2013,bolivia,0.0,0.0,0.9634199999999999,0.0,0.38910000000000006,0.0,0.0,0.0606,0.0,0.0
2014,bolivia,0.0,0.0,0.84342,0.0,0.38910000000000006,0.0,0.0,0.0606,0.0,0.0
2015,bolivia,0.0,0.0,0.84342,0.0,0.38910000000000006,0.0,0.0,0.0606,0.0,0.0
2016,bolivia,0.0,0.0,0.84342,0.0,0.38910000000000006,0.0,0.0,0.0606,0.0,0.0
2017,bolivia,0.0,0.0,0.93342,0.0,0.38910000000000006,0.0,0.0,0.0606,0.0,0.0
2018,bolivia,0.0,0.0,0.93342,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2019,bolivia,0.0,0.0,0.93342,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2020,bolivia,0.0,0.0,0.93342,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2021,bolivia,0.0,0.0,0.93342,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2022,bolivia,0.0,0.0,0.93342,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2023,bolivia,0.0,0.0,0.93342,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2024,bolivia,0.0,0.0,0.5834199999999999,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2025,bolivia,0.0,0.0,0.5834199999999999,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2026,bolivia,0.0,0.0,0.56902,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2027,bolivia,0.0,0.0,0.56902,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2028,bolivia,0.0,0.0,0.5323199999999999,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2029,bolivia,0.0,0.0,0.5323199999999999,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2030,bolivia,0.0,0.0,0.33742,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2031,bolivia,0.0,0.0,0.33742,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2032,bolivia,0.0,0.0,0.33742,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2033,bolivia,0.0,0.0,0.33742,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2034,bolivia,0.0,0.0,0.257,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2035,bolivia,0.0,0.0,0.257,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2036,bolivia,0.0,0.0,0.257,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2037,bolivia,0.0,0.0,0.09,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2038,bolivia,0.0,0.0,0.09,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2039,bolivia,0.0,0.0,0.09,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2040,bolivia,0.0,0.0,0.09,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2041,bolivia,0.0,0.0,0.09,0.0,0.44910000000000005,0.0,0.0,0.0606,0.0,0.0
2042,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0106,0.0,0.0
2043,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2044,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2045,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2046,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2047,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2048,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2049,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2050,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2051,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2052,bolivia,0.0,0.0,0.0,0.0,0.44910000000000005,0.0,0.0,0.0,0.0,0.0
2053,bolivia,0.0,0.0,0.0,0.0,0.43110000000000004,0.0,0.0,0.0,0.0,0.0
2054,bolivia,0.0,0.0,0.0,0.0,0.43110000000000004,0.0,0.0,0.0,0.0,0.0
2055,bolivia,0.0,0.0,0.0,0.0,0.43110000000000004,0.0,0.0,0.0,0.0,0.0
1920,brazil,0.014,0.0,0.0,0.0,0.12481700000000001,0.0,0.0022400000000000002,0.0,0.0,0.0
1921,brazil,0.014,0.0,0.0,0.0,0.12481700000000001,0.0,0.0022400000000000002,0.0,0.0,0.0
1922,brazil,0.014,0.0,0.0,0.0,0.12481700000000001,0.0,0.0022400000000000002,0.0,0.0,0.0
1923,brazil,0.014,0.0,0.0,0.0,0.12481700000000001,0.0,0.0022400000000000002,0.0,0.0,0.0
1924,brazil,0.014,0.0,0.0,0.0,0.311986,0.0,0.0022400000000000002,0.0,0.0,0.0
1925,brazil,0.014,0.0,0.0,0.0,0.352046,0.0,0.0022400000000000002,0.0,0.0,0.0
1926,brazil,0.014,0.0,0.0,0.0,1.241046,0.0,0.0022400000000000002,0.0,0.0,0.0
1927,brazil,0.014,0.0,0.0,0.0,1.241046,0.0,0.0022400000000000002,0.0,0.0,0.0
1928,brazil,0.014,0.0,0.0,0.0,1.268694,0.0,0.0022400000000000002,0.0,0.0,0.0
1929,brazil,0.014,0.0,0.0,0.0,1.268694,0.0,0.0022400000000000002,0.0,0.0,0.0
1930,brazil,0.0,0.0,0.0,0.0,1.286694,0.0,0.0022400000000000002,0.0,0.0,0.0
1931,brazil,0.0,0.0,0.0,0.0,1.286694,0.0,0.0022400000000000002,0.0,0.0,0.0
1932,brazil,0.0,0.0,0.0,0.0,1.286694,0.0,0.0022400000000000002,0.0,0.0,0.0
1933,brazil,0.0,0.0,0.0,0.0,1.286694,0.0,0.0022400000000000002,0.0,0.0,0.0
1934,brazil,0.0,0.0,0.0,0.0,1.286694,0.0,0.0022400000000000002,0.0,0.0,0.0
1935,brazil,0.0,0.0,0.0,0.0,1.289574,0.0,0.0022400000000000002,0.0,0.0,0.0
1936,brazil,0.0,0.0,0.0,0.0,1.293808,0.0,0.0022400000000000002,0.0,0.0,0.0
1937,brazil,0.0,0.0,0.0,0.0,1.294808,0.0,0.0022400000000000002,0.0,0.0,0.0
1938,brazil,0.0,0.0,0.0,0.0,1.303928,0.0,0.0022400000000000002,0.0,0.0,0.0
1939,brazil,0.0,0.0,0.0,0.0,1.305152,0.0,0.0022400000000000002,0.0,0.0,0.0
1940,brazil,0.0,0.0,0.0,0.0,1.435452,0.0,0.0,0.0,0.0,0.0
1941,brazil,0.05,0.0,0.0,0.0,1.435452,0.0,0.0,0.0,0.0,0.0
1942,brazil,0.05,0.0,0.0,0.0,1.435452,0.0,0.0,0.0,0.0,0.0
1943,brazil,0.05,0.0,0.0,0.0,1.435452,0.0,0.0,0.0,0.0,0.0
1944,brazil,0.05,0.0,0.0,0.0,1.435452,0.0,0.0,0.0,0.0,0.0
1945,brazil,0.05,0.0,0.0,0.0,1.444732,0.0,0.0,0.0,0.0,0.0
1946,brazil,0.05,0.0,0.0,0.0,1.444732,0.0,0.0,0.0,0.0,0.0
1947,brazil,0.05,0.0,0.0,0.0,1.453642,0.0,0.0,0.0,0.0,0.0
1948,brazil,0.05,0.0,0.0,0.0,1.460462,0.0,0.0,0.0,0.0,0.0
1949,brazil,0.05,0.0,0.0,0.0,1.510012,0.0,0.0,0.0,0.0,0.0
1950,brazil,0.05,0.0,0.0,0.0,1.536492,0.0,0.0,0.0,0.0,0.0
1951,brazil,0.05,0.0,0.0,0.0,1.616492,0.0,0.0,0.0,0.0,0.0
1952,brazil,0.05,0.0,0.0,0.0,1.6311120000000001,0.0,0.012,0.0,0.0,0.0
1953,brazil,0.05,0.0,0.0,0.0,2.012872,0.0,0.012,0.0,0.0,0.0
1954,brazil,0.09640000000000001,0.0,0.008812,0.0,2.036152,0.0,0.202,0.0,0.0,0.0
1955,brazil,0.09640000000000001,0.0,0.008812,0.0,2.094052,0.0,0.2265,0.0,0.0,0.0
1956,brazil,0.09640000000000001,0.0,0.008812,0.0,2.2271240000000003,0.0,0.2265,0.0,0.0,0.0
1957,brazil,0.09640000000000001,0.0,0.008812,0.0,2.7867240000000004,0.0,0.2265,0.0,0.0,0.0
1958,brazil,0.09640000000000001,0.0,0.008812,0.0,2.934444,0.0,0.2265,0.0,0.0,0.0
1959,brazil,0.09640000000000001,0.0,0.008812,0.0,3.6040468000000003,0.0,0.2265,0.0,0.0,0.0
