year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2014,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2015,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2016,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2017,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2018,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2019,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2020,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2021,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2022,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2023,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2024,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2025,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2026,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2027,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2028,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2029,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2030,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2031,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2032,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2033,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2034,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2035,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2036,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2037,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2038,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2039,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2040,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2041,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2042,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2043,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2044,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2045,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2046,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2047,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2048,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2049,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2050,TCD,285205.9795,25765.7621456146,10842.9012568674,504.266116464264,9.246742672716828e-05,93217.7486678193,0.00019157061223459398,4926.88941321445,4497.01347614848,85.2895030235681,5050.00119075962
2010,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2011,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2012,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2013,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2014,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2015,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2016,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2017,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2018,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2019,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2020,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2021,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2022,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2023,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2024,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2025,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2026,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2027,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2028,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2029,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2030,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2031,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2032,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2033,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2034,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2035,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2036,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2037,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2038,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2039,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2040,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2041,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2042,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2043,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2044,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2045,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2046,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2047,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2048,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2049,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2050,TGO,12611097.66,14336.0403735536,12193.2867077409,1162.27334439628,609897.606950597,100500.512325995,12102.1385816934,28050.1833644952,20199.6062885476,834.568590270562,25952.9931034306
2010,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2011,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2012,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2013,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2014,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2015,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2016,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2017,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2018,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2019,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2020,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2021,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2022,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2023,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2024,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2025,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2026,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2027,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2028,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2029,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2030,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2031,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2032,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2033,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2034,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2035,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2036,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2037,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2038,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2039,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
2040,THA,32141148.52,2090314.86778814,2664363.08909887,186384.655164798,762541.05474993,8931741.3046391,8709586.86661832,1504362.40243392,1894549.72250583,223922.358283844,295767.02967368
